Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
UROD	gene	UROD	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					613521						1		1.58			ENSG00000126088	ENSG00000126088	HGNC:12591													
UROS	gene	UROS	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					606938						1		1.58			ENSG00000188690	ENSG00000188690	HGNC:12592													
VARS2	gene	VARS2	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					612802						1		1.58			ENSG00000137411	ENSG00000137411	HGNC:21642													
VIPAS39	gene	VIPAS39	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					613401						1		1.58			ENSG00000151445	ENSG00000151445	HGNC:20347													
VKORC1	gene	VKORC1	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					608547						1		1.58			ENSG00000167397	ENSG00000167397	HGNC:23663													
VLDLR	gene	VLDLR	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					192977						1		1.58			ENSG00000147852	ENSG00000147852	HGNC:12698													
VPS13B	gene	VPS13B	PanelApp;Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Cohen syndrome, 216550;COHEN SYNDROME	607817						1		1.58			ENSG00000132549	ENSG00000132549	HGNC:2183													
VPS33B	gene	VPS33B	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					608552						1		1.58			ENSG00000184056	ENSG00000184056	HGNC:12712													
VPS37A	gene	VPS37A	South West GLH	Childhood onset dystonia or chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 53, autosomal recessive, 614898	609927						1		1.58			ENSG00000155975	ENSG00000155975	HGNC:24928													
VPS53	gene	VPS53	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					615850						1		1.58			ENSG00000141252	ENSG00000141252	HGNC:25608													
VRK1	gene	VRK1	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					602168						1		1.58			ENSG00000100749	ENSG00000100749	HGNC:12718													
WDPCP	gene	WDPCP	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					613580						1		1.58			ENSG00000143951	ENSG00000143951	HGNC:28027													
WDR19	gene	WDR19	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					608151						1		1.58			ENSG00000157796	ENSG00000157796	HGNC:18340													
WDR34	gene	WDR34	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					613363						1		1.58			ENSG00000119333	ENSG00000119333	HGNC:28296													
WDR35	gene	WDR35	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					613602						1		1.58			ENSG00000118965	ENSG00000118965	HGNC:29250													
WDR81	gene	WDR81	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					614218						1		1.58			ENSG00000167716	ENSG00000167716	HGNC:26600													
XDH	gene	XDH	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					607633						1		1.58			ENSG00000158125	ENSG00000158125	HGNC:12805													
XPNPEP3	gene	XPNPEP3	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					613553						1		1.58			ENSG00000196236	ENSG00000196236	HGNC:28052													
XPR1	gene	XPR1	PanelApp;Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Basal ganglia calcification, idiopathic, 6 616413	605237			25938945			1		1.58			ENSG00000143324	ENSG00000143324	HGNC:12827													
XYLT1	gene	XYLT1	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					608124						1		1.58			ENSG00000103489	ENSG00000103489	HGNC:15516													
XYLT2	gene	XYLT2	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					608125						1		1.58			ENSG00000015532	ENSG00000015532	HGNC:15517													
YARS2	gene	YARS2	Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder					610957						1		1.58			ENSG00000139131	ENSG00000139131	HGNC:24249													
ZNF423	gene	ZNF423	PanelApp;Expert Review Red;London North GLH	Childhood onset dystonia or chorea or related movement disorder			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Joubert syndrome 19;Nephronophthisis 14;Nephronophthisis 14, 614844;Joubert syndrome 19, 614844;Joubert syndrome with oculorenal defect	604557						1		1.58			ENSG00000102935	ENSG00000102935	HGNC:16762													
FITM2	gene	FITM2	Expert list	Childhood onset dystonia or chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Siddiqi syndrome MIM#618635;dystonia;deafness	612029			28067622;30214770;30288795			0		1.58			ENSG00000197296	ENSG00000197296	HGNC:16135													
GNB1	gene	GNB1	Expert list	Childhood onset dystonia or chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Mental retardation, autosomal dominant 42, MIM# 616973	139380			27108799;30194818;27668284;31034681			0		1.58			ENSG00000078369	ENSG00000078369	HGNC:4396													
GRIN1	gene	GRIN1	Expert list	Childhood onset dystonia or chorea or related movement disorder			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal dominant, MIM# 614254;Neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal recessive, MIM# 617820	138249			29365063;27164704;27164704;28051072			0		1.58			ENSG00000176884	ENSG00000176884	HGNC:4584													
IRF2BPL	gene	IRF2BPL	Expert list	Childhood onset dystonia or chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder with regression, abnormal movements, loss of speech, and seizures, MIM# 618088	611720			30057031;30166628			0		1.58			ENSG00000119669	ENSG00000119669	HGNC:14282													
MT-ATP6	gene	MT-ATP6	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL	MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, MITOCHONDRIAL TYPE 1	516060						0		1.58			ENSG00000198899	ENSG00000198899	HGNC:7414													
MT-ATP8	gene	MT-ATP8	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		516070						0		1.58			ENSG00000228253	ENSG00000228253	HGNC:7415													
MT-CO1	gene	MT-CO1	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		516030						0		1.58			ENSG00000198804	ENSG00000198804	HGNC:7419													
MT-CO2	gene	MT-CO2	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		516040						0		1.58			ENSG00000198712	ENSG00000198712	HGNC:7421													
MT-CO3	gene	MT-CO3	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL	MITOCHONDRIAL COMPLEX IV DEFICIENCY	516050						0		1.58			ENSG00000198938	ENSG00000198938	HGNC:7422													
MT-CYB	gene	MT-CYB	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		516020						0		1.58			ENSG00000198727	ENSG00000198727	HGNC:7427													
MT-ND1	gene	MT-ND1	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL	MITOCHONDRIAL COMPLEX I DEFICIENCY, MITOCHONDRIAL TYPE 3	516000						0		1.58			ENSG00000198888	ENSG00000198888	HGNC:7455													
MT-ND2	gene	MT-ND2	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		516001						0		1.58			ENSG00000198763	ENSG00000198763	HGNC:7456													
MT-ND3	gene	MT-ND3	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL	MITOCHONDRIAL COMPLEX I DEFICIENCY, MITOCHONDRIAL TYPE 1	516002						0		1.58			ENSG00000198840	ENSG00000198840	HGNC:7458													
MT-ND4	gene	MT-ND4	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL	Leber Optic Atrophy And Dystonia	516003						0		1.58			ENSG00000198886	ENSG00000198886	HGNC:7459													
MT-ND4L	gene	MT-ND4L	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		516004						0		1.58			ENSG00000212907	ENSG00000212907	HGNC:7460													
MT-ND5	gene	MT-ND5	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL	Leber Optic Atrophy And Dystonia	516005						0		1.58			ENSG00000198786	ENSG00000198786	HGNC:7461													
MT-ND6	gene	MT-ND6	Expert Review Removed;PanelApp;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL	Leber Optic Atrophy And Dystonia	516006						0		1.58			ENSG00000198695	ENSG00000198695	HGNC:7462													
MT-RNR1	gene	MT-RNR1	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		561000						0		1.58			ENSG00000211459	ENSG00000211459	HGNC:7470													
MT-RNR2	gene	MT-RNR2	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		561010						0		1.58			ENSG00000210082	ENSG00000210082	HGNC:7471													
MT-TA	gene	MT-TA	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590000						0		1.58			ENSG00000210127	ENSG00000210127	HGNC:7475													
MT-TC	gene	MT-TC	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL	DYSTONIA, MITOCHONDRIAL	590020						0		1.58			ENSG00000210140	ENSG00000210140	HGNC:7477													
MT-TD	gene	MT-TD	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590015						0		1.58			ENSG00000210154	ENSG00000210154	HGNC:7478													
MT-TE	gene	MT-TE	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590025						0		1.58			ENSG00000210194	ENSG00000210194	HGNC:7479													
MT-TF	gene	MT-TF	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590070						0		1.58			ENSG00000210049	ENSG00000210049	HGNC:7481													
MT-TG	gene	MT-TG	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590035						0		1.58			ENSG00000210164	ENSG00000210164	HGNC:7486													
MT-TH	gene	MT-TH	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590040						0		1.58			ENSG00000210176	ENSG00000210176	HGNC:7487													
MT-TI	gene	MT-TI	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590045						0		1.58			ENSG00000210100	ENSG00000210100	HGNC:7488													
MT-TK	gene	MT-TK	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL	MERRF SYNDROME	590060						0		1.58			ENSG00000210156	ENSG00000210156	HGNC:7489													
MT-TL1	gene	MT-TL1	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590050						0		1.58			ENSG00000209082	ENSG00000209082	HGNC:7490													
MT-TL2	gene	MT-TL2	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590055						0		1.58			ENSG00000210191	ENSG00000210191	HGNC:7491													
MT-TM	gene	MT-TM	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590065						0		1.58			ENSG00000210112	ENSG00000210112	HGNC:7492													
MT-TN	gene	MT-TN	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590010						0		1.58			ENSG00000210135	ENSG00000210135	HGNC:7493													
MT-TP	gene	MT-TP	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590075						0		1.58			ENSG00000210196	ENSG00000210196	HGNC:7494													
MT-TQ	gene	MT-TQ	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590030						0		1.58			ENSG00000210107	ENSG00000210107	HGNC:7495													
MT-TR	gene	MT-TR	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590005						0		1.58			ENSG00000210174	ENSG00000210174	HGNC:7496													
MT-TS1	gene	MT-TS1	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590080						0		1.58			ENSG00000210151	ENSG00000210151	HGNC:7497													
MT-TS2	gene	MT-TS2	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590085						0		1.58			ENSG00000210184	ENSG00000210184	HGNC:7498													
MT-TT	gene	MT-TT	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590090						0		1.58			ENSG00000210195	ENSG00000210195	HGNC:7499													
MT-TV	gene	MT-TV	Expert Review Removed;London North GLH	Childhood onset dystonia or chorea or related movement disorder			MITOCHONDRIAL		590105						0		1.58			ENSG00000210077	ENSG00000210077	HGNC:7500													
